id,status,currency,country_code,country_name
2874,success,NGN,NG,Nigeria
2875,abandoned,NGN,null,null
2876,abandoned,NGN,null,null
2877,abandoned,USD,null,null
2878,abandoned,NGN,null,null
2879,success,NGN,NG,Nigeria
2880,success,NGN,CA,Canada
2881,abandoned,NGN,null,null
2882,success,NGN,NG,Nigeria
2883,success,NGN,NG,Nigeria
2884,abandoned,NGN,null,null
2885,abandoned,USD,null,null
2886,failed,NGN,NG,Nigeria
2887,success,NGN,NG,Nigeria
2888,success,USD,US,United States
2889,abandoned,NGN,null,null
2890,abandoned,NGN,null,null
2891,success,USD,CA,Canada
2892,failed,NGN,NG,Nigeria
2893,abandoned,NGN,null,null
2894,abandoned,NGN,null,null
2895,abandoned,NGN,null,null
2896,success,NGN,NG,Nigeria
2897,failed,NGN,NG,Nigeria
2898,failed,NGN,NG,Nigeria
2899,success,NGN,NG,Nigeria
2900,abandoned,NGN,null,null
2901,success,NGN,NG,Nigeria
2902,success,NGN,NG,Nigeria
2903,abandoned,NGN,null,null
2904,success,NGN,NG,Nigeria
2905,failed,USD,US,Nigeria
2906,success,NGN,NG,Nigeria
2907,success,NGN,NG,Nigeria
2908,success,NGN,NG,Nigeria
2909,abandoned,NGN,null,null
2910,abandoned,NGN,null,null
2911,success,NGN,NG,Nigeria
2912,success,NGN,NG,Nigeria
2913,abandoned,NGN,null,null
2914,success,NGN,NG,Nigeria
2915,abandoned,NGN,NG,Nigeria
2916,success,NGN,NG,Nigeria
2917,abandoned,NGN,null,null
2918,abandoned,NGN,null,null
2919,success,USD,GB,United Kingdom
2920,success,NGN,NG,Nigeria
2921,abandoned,NGN,null,null
2922,abandoned,NGN,null,null
2923,abandoned,USD,null,null
2924,success,NGN,NG,Nigeria
2925,failed,NGN,NG,Nigeria
2926,abandoned,NGN,null,null
2927,failed,USD,GB,United Kingdom
2928,abandoned,NGN,null,null
2929,abandoned,NGN,null,null
2930,abandoned,NGN,null,null
2931,success,NGN,NG,Nigeria
2932,abandoned,NGN,null,null
2933,abandoned,NGN,null,null
2934,abandoned,NGN,null,null
2935,abandoned,NGN,null,null
2936,success,NGN,NG,Nigeria
2937,failed,NGN,US,United States
2938,abandoned,NGN,null,null
2939,abandoned,NGN,null,null
2940,success,NGN,NG,Nigeria
2941,success,NGN,NG,Nigeria
2942,success,NGN,NG,Nigeria
2943,abandoned,USD,null,null
2944,abandoned,NGN,null,null
2945,abandoned,NGN,null,null
2946,success,NGN,NG,Nigeria
2947,success,NGN,NG,Nigeria
2948,abandoned,NGN,null,null
2949,abandoned,NGN,null,null
2950,failed,NGN,NG,Nigeria
2951,success,NGN,NG,Nigeria
2952,abandoned,NGN,null,null
2953,success,USD,US,United States
2954,abandoned,NGN,null,null
2955,success,NGN,NG,Nigeria
2956,failed,NGN,NG,Nigeria
2957,success,NGN,NG,Nigeria
2958,success,NGN,US,United States
2959,success,USD,US,United States
2960,abandoned,NGN,null,null
2961,success,NGN,NG,Nigeria
2962,abandoned,NGN,null,null
2963,abandoned,NGN,null,null
2964,abandoned,NGN,null,null
2965,abandoned,NGN,null,null
2966,failed,NGN,NG,Nigeria
2967,success,NGN,NG,Nigeria
2968,failed,USD,US,United States
2969,success,NGN,NG,Nigeria
2970,success,NGN,NG,Nigeria
2971,abandoned,NGN,null,null
2972,abandoned,NGN,null,null
2973,abandoned,USD,null,null
2974,success,NGN,NG,Nigeria
2975,abandoned,NGN,null,null
2976,abandoned,NGN,null,null
2977,abandoned,NGN,null,null
2978,success,NGN,NG,Nigeria
2979,abandoned,NGN,null,null
2980,abandoned,NGN,null,null
2981,reversed,NGN,GB,United Kingdom
2982,success,NGN,NG,Nigeria
2983,success,NGN,NG,Nigeria
2984,abandoned,NGN,NG,Nigeria
2985,abandoned,USD,null,null
2986,success,USD,US,United States
2987,failed,NGN,NG,Nigeria
2988,failed,NGN,NG,Nigeria
2989,abandoned,NGN,null,null
2990,success,NGN,NG,Nigeria
2991,abandoned,NGN,null,null
2992,failed,NGN,NG,Nigeria
2993,success,NGN,NG,Nigeria
2994,abandoned,NGN,NG,Nigeria
2995,reversed,NGN,NG,Nigeria
2996,success,NGN,NG,Nigeria
2997,abandoned,NGN,null,null
2998,success,NGN,NG,Nigeria
2999,success,USD,GB,United Kingdom
3000,reversed,NGN,NG,Nigeria
3001,success,NGN,NG,Nigeria
3002,abandoned,NGN,null,null
3003,abandoned,NGN,null,null
3004,success,NGN,NG,Nigeria
3005,abandoned,NGN,null,null
3006,abandoned,NGN,NG,Nigeria
3007,success,NGN,NG,Nigeria
3008,success,NGN,NG,Nigeria
3009,abandoned,NGN,null,null
3010,success,NGN,NG,Nigeria
3011,failed,USD,US,United States
3012,reversed,NGN,NG,Nigeria
3013,abandoned,NGN,null,null
3014,failed,USD,US,United States
3015,abandoned,NGN,null,null
3016,success,NGN,NG,Nigeria
3017,abandoned,USD,null,null
3018,abandoned,NGN,null,null
3019,success,NGN,NG,Nigeria
3020,abandoned,NGN,null,null
3021,success,NGN,NG,Nigeria
3022,abandoned,NGN,null,null
3023,abandoned,NGN,null,null
3024,success,NGN,NG,Nigeria
3025,abandoned,NGN,NG,Nigeria
3026,success,NGN,NG,Nigeria
3027,reversed,NGN,NG,Nigeria
3028,abandoned,NGN,null,null
3029,success,NGN,NG,Nigeria
3030,abandoned,NGN,null,null
3031,abandoned,NGN,null,null
3032,success,NGN,NG,Nigeria
3033,abandoned,NGN,null,null
3034,abandoned,NGN,null,null
3035,abandoned,NGN,null,null
3036,success,NGN,NG,Nigeria
3037,success,NGN,NG,Nigeria
3038,abandoned,NGN,null,null
3039,success,NGN,NG,Nigeria
3040,abandoned,USD,null,null
3041,success,NGN,NG,Nigeria
3042,success,NGN,NG,Nigeria
3043,success,NGN,NG,Nigeria
3044,success,NGN,NG,Nigeria
3045,success,NGN,NG,Nigeria
3046,abandoned,NGN,null,null
3047,success,NGN,NG,Nigeria
3048,abandoned,NGN,null,null
3049,success,NGN,NG,Nigeria
3050,success,NGN,NG,Nigeria
3051,failed,NGN,NG,Nigeria
3052,success,NGN,NG,Nigeria
3053,success,NGN,NG,Nigeria
3054,abandoned,NGN,null,null
3055,abandoned,NGN,null,null
3056,success,NGN,NG,Nigeria
3057,abandoned,NGN,null,null
3058,abandoned,NGN,null,null
3059,abandoned,USD,null,null
3060,abandoned,USD,null,null
3061,abandoned,NGN,null,null
3062,abandoned,USD,null,null
3063,success,USD,US,United States
3064,abandoned,NGN,null,null
3065,success,NGN,NG,Nigeria
3066,success,NGN,NG,Nigeria
3067,abandoned,NGN,null,null
3068,success,NGN,NG,Nigeria
3069,success,NGN,NG,Nigeria
3070,abandoned,NGN,null,null
3071,success,NGN,GB,United Kingdom
3072,abandoned,NGN,null,null
3073,failed,NGN,NG,Nigeria
3074,abandoned,NGN,NG,Nigeria
3075,abandoned,NGN,null,null
3076,abandoned,NGN,null,null
3077,abandoned,NGN,null,null
3078,success,NGN,NG,Nigeria
3079,success,NGN,NG,Nigeria
3080,success,NGN,NG,Nigeria
3081,abandoned,USD,null,null
3082,success,NGN,NG,Nigeria
3083,failed,NGN,US,United States
3084,abandoned,NGN,NG,Nigeria
3085,abandoned,NGN,null,null
3086,abandoned,NGN,null,null
3087,failed,USD,CA,Canada
3088,success,NGN,NG,Nigeria
3089,success,NGN,NG,Nigeria
3090,success,NGN,NG,Nigeria
3091,success,NGN,NG,Nigeria
3092,abandoned,NGN,null,null
3093,abandoned,USD,null,null
3094,abandoned,NGN,null,null
3095,failed,USD,US,United States
3096,failed,NGN,NG,Nigeria
3097,abandoned,USD,null,null
3098,abandoned,USD,US,United States
3099,abandoned,NGN,null,null
3100,abandoned,NGN,NG,Nigeria
3101,success,NGN,NG,Nigeria
3102,success,NGN,NG,Nigeria
3103,abandoned,USD,null,null
3104,success,NGN,NG,Nigeria
3105,success,NGN,NG,Nigeria
3106,abandoned,NGN,NG,Nigeria
3107,success,NGN,NG,Nigeria
3108,abandoned,NGN,null,null
3109,abandoned,NGN,null,null
3110,failed,NGN,NG,Nigeria
3111,abandoned,NGN,null,null
3112,abandoned,NGN,null,null
3113,success,NGN,NG,Nigeria
3114,abandoned,NGN,NG,Nigeria
3115,success,NGN,NG,Nigeria
3116,success,NGN,NG,Nigeria
3117,abandoned,NGN,null,null
3118,success,NGN,NG,Nigeria
3119,success,NGN,NG,Nigeria
3120,abandoned,USD,null,null
3121,abandoned,NGN,null,null
3122,success,NGN,GB,United Kingdom
3123,success,NGN,NG,Nigeria
3124,success,NGN,NG,Nigeria
3125,success,NGN,NG,Nigeria
3126,abandoned,NGN,null,null
3127,success,NGN,NG,Nigeria
3128,success,USD,US,United States
3129,abandoned,NGN,null,null
3130,success,NGN,NG,Nigeria
3131,abandoned,NGN,null,null
3132,abandoned,NGN,null,null
3133,abandoned,USD,null,null
3134,success,USD,null,null
3135,failed,NGN,US,United States
3136,success,NGN,NG,Nigeria
3137,abandoned,NGN,null,null
3138,success,NGN,NG,Nigeria
3139,success,NGN,NG,Nigeria
3140,abandoned,NGN,null,null
3141,failed,NGN,NG,Nigeria
3142,abandoned,NGN,null,null
3143,failed,NGN,NG,Nigeria
3144,success,NGN,NG,Nigeria
3145,success,NGN,NG,Nigeria
3146,abandoned,NGN,null,null
3147,success,NGN,NG,Nigeria
3148,success,NGN,NG,Nigeria
3149,success,NGN,NG,Nigeria
3150,success,NGN,NG,Nigeria
3151,abandoned,NGN,null,null
3152,abandoned,NGN,null,null
3153,abandoned,NGN,null,null
3154,success,NGN,NG,Nigeria
3155,abandoned,NGN,null,null
3156,abandoned,USD,null,null
3157,success,NGN,NG,Nigeria
3158,abandoned,NGN,NG,Nigeria
3159,abandoned,USD,US,United States
3160,failed,NGN,NG,Nigeria
3161,abandoned,NGN,null,null
3162,success,NGN,NG,Nigeria
3163,success,NGN,NG,Nigeria
3164,abandoned,NGN,null,null
3165,success,NGN,NG,Nigeria
3166,abandoned,NGN,null,null
3167,success,USD,IE,Ireland
3168,abandoned,NGN,null,null
3169,failed,NGN,NG,Nigeria
3170,abandoned,NGN,NG,Nigeria
3171,success,NGN,NG,Nigeria
3172,abandoned,NGN,null,null
3173,failed,NGN,NG,Nigeria
3174,abandoned,NGN,null,null
3175,abandoned,USD,null,null
3176,success,NGN,NG,Nigeria
3177,abandoned,NGN,null,null
3178,abandoned,NGN,null,null
3179,abandoned,NGN,null,null
3180,failed,NGN,NG,Nigeria
3181,success,NGN,NG,Nigeria
3182,success,NGN,NG,Nigeria
3183,success,NGN,NG,Nigeria
3184,abandoned,USD,null,null
3185,abandoned,NGN,null,null
3186,abandoned,NGN,null,null
3187,abandoned,NGN,null,null
3188,success,NGN,NG,Nigeria
3189,failed,USD,US,United States
3190,failed,NGN,NG,Nigeria
3191,abandoned,NGN,null,null
3192,success,NGN,NG,Nigeria
3193,failed,NGN,NG,Nigeria
3194,abandoned,USD,null,null
3195,abandoned,NGN,null,null
3196,failed,NGN,AU,Australia
3197,abandoned,NGN,null,null
3198,abandoned,USD,null,null
3199,success,NGN,NG,Nigeria
3200,success,NGN,NG,Nigeria
3201,success,NGN,NG,Nigeria
3202,failed,USD,NG,Nigeria
3203,abandoned,NGN,null,null
3204,failed,NGN,NG,Nigeria
3205,abandoned,NGN,null,null
3206,success,NGN,NG,Nigeria
3207,abandoned,NGN,NG,Nigeria
3208,success,USD,GB,United Kingdom
3209,abandoned,NGN,null,null
3210,abandoned,NGN,null,null
3211,abandoned,USD,null,null
3212,abandoned,NGN,null,null
3213,success,NGN,NG,Nigeria
3214,abandoned,NGN,null,null
3215,abandoned,NGN,null,null
3216,abandoned,NGN,null,null
3217,failed,USD,US,United States
3218,abandoned,NGN,null,null
3219,abandoned,NGN,null,null
3220,success,NGN,NG,Nigeria
3221,abandoned,USD,null,null
3222,success,NGN,NG,Nigeria
3223,abandoned,NGN,null,null
3224,abandoned,NGN,null,null
3225,abandoned,NGN,null,null
3226,success,NGN,NG,Nigeria
3227,abandoned,NGN,null,null
3228,failed,NGN,NG,Nigeria
3229,abandoned,NGN,null,null
3230,abandoned,NGN,NG,Nigeria
3231,success,NGN,NG,Nigeria
3232,abandoned,NGN,null,null
3233,success,NGN,NG,Nigeria
3234,success,NGN,NG,Nigeria
3235,abandoned,NGN,null,null
3236,abandoned,NGN,null,null
3237,abandoned,NGN,null,null
3238,abandoned,NGN,null,null
3239,success,NGN,NG,Nigeria
3240,success,NGN,NG,Nigeria
3241,failed,NGN,GB,United Kingdom
3242,success,NGN,NG,Nigeria
3243,abandoned,USD,IT,Italy
3244,abandoned,USD,null,null
3245,abandoned,NGN,null,null
3246,abandoned,NGN,null,null
3247,abandoned,USD,null,null
3248,success,NGN,NG,Nigeria
3249,abandoned,NGN,NG,Nigeria
3250,failed,NGN,US,United States
3251,abandoned,NGN,null,null
3252,success,USD,GB,United Kingdom
3253,abandoned,NGN,null,null
3254,abandoned,NGN,null,null
3255,success,NGN,US,United States
3256,abandoned,NGN,NG,Nigeria
3257,failed,NGN,NG,Nigeria
3258,abandoned,NGN,null,null
3259,failed,USD,NG,Nigeria
3260,abandoned,NGN,null,null
3261,failed,NGN,NG,Nigeria
3262,abandoned,NGN,null,null
3263,failed,USD,US,United States
3264,abandoned,NGN,null,null
3265,success,USD,GB,United Kingdom
3266,abandoned,USD,null,null
3267,success,USD,US,United States
3268,success,NGN,NG,Nigeria
3269,abandoned,NGN,null,null
3270,abandoned,NGN,null,null
3271,abandoned,USD,FR,France
3272,abandoned,NGN,null,null
3273,abandoned,NGN,NG,Nigeria
3274,abandoned,NGN,null,null
3275,abandoned,USD,null,null
3276,success,NGN,NG,Nigeria
